Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
InterPro_Domains_2019,Serpin domain,2/38,0.1848121636182733,0.4410039401594172,0,0,2.642741281427413,4.462044817455663,SERPING1;SERPINA9
InterPro_Domains_2019,"Arrestin-like, N-terminal",1/10,0.1883685171535199,0.4410039401594172,0,0,5.2799352750809065,8.814086547586022,SAG
InterPro_Domains_2019,Arrestin C-terminal-like domain,1/10,0.1883685171535199,0.4410039401594172,0,0,5.2799352750809065,8.814086547586022,SAG
InterPro_Domains_2019,Ubiquitin system component CUE,1/10,0.1883685171535199,0.4410039401594172,0,0,5.2799352750809065,8.814086547586022,AUP1
InterPro_Domains_2019,Heat shock chaperonin-binding,1/10,0.1883685171535199,0.4410039401594172,0,0,5.2799352750809065,8.814086547586022,ST13
InterPro_Domains_2019,Thioredoxin domain,2/40,0.1998350219751076,0.4485964452378315,0,0,2.503393520297093,4.031122318078405,TMX4;NXNL1
InterPro_Domains_2019,Alpha crystallin/Hsp20 domain,1/11,0.2051370679228275,0.4485964452378315,0,0,4.751699029126214,7.527056664272078,HSPB8
InterPro_Domains_2019,R3H domain,1/11,0.2051370679228275,0.4485964452378315,0,0,4.751699029126214,7.527056664272078,R3HDM4
InterPro_Domains_2019,"E2F/DP family, winged-helix DNA-binding domain",1/11,0.2051370679228275,0.4485964452378315,0,0,4.751699029126214,7.527056664272078,TFDP3
InterPro_Domains_2019,Ribosomal protein L7Ae/L30e/S12e/Gadd45,1/11,0.2051370679228275,0.4485964452378315,0,0,4.751699029126214,7.527056664272078,RPL7A
InterPro_Domains_2019,"GAIN domain, N-terminal",1/11,0.2051370679228275,0.4485964452378315,0,0,4.751699029126214,7.527056664272078,ADGRB1
Pfam_Domains_2019,Sulfotransfer 2,2/12,0.0244849237425242,0.4570519098604532,0,0,9.526520681265207,35.340511939262505,CHST11;HS6ST1
InterPro_Domains_2019,Orange domain,1/12,0.2215599968298321,0.4690472273312405,0,0,4.319505736981466,6.50976235079861,HES6
InterPro_Domains_2019,Ferric reductase transmembrane component-like domain,1/12,0.2215599968298321,0.4690472273312405,0,0,4.319505736981466,6.50976235079861,NOX5
InterPro_Domains_2019,Synaptobrevin,1/12,0.2215599968298321,0.4690472273312405,0,0,4.319505736981466,6.50976235079861,STXBP5L
Pfam_Domains_2019,VHS,1/9,0.1712470891334764,0.4786531584865975,0,0,5.940230582524272,10.48241482742934,STAM
Pfam_Domains_2019,Interfer-bind,1/9,0.1712470891334764,0.4786531584865975,0,0,5.940230582524272,10.48241482742934,IL20RA
Pfam_Domains_2019,STAT int,1/7,0.1359158167860016,0.4786531584865975,0,0,7.921116504854369,15.808327297249656,STAT1
Pfam_Domains_2019,Folate rec,1/8,0.1537653764557207,0.4786531584865975,0,0,6.7891816920943135,12.711570687265134,HHIPL1
Pfam_Domains_2019,MBDa,1/8,0.1537653764557207,0.4786531584865975,0,0,6.7891816920943135,12.711570687265134,MBD3L4
Pfam_Domains_2019,DnaJ C,1/9,0.1712470891334764,0.4786531584865975,0,0,5.940230582524272,10.48241482742934,DNAJB1
Pfam_Domains_2019,CH,3/66,0.1557498168613714,0.4786531584865975,0,0,2.267595818815331,4.216604169320967,CLMN;SMTNL2;SPTBN1
Pfam_Domains_2019,Pyridoxal deC,1/9,0.1712470891334764,0.4786531584865975,0,0,5.940230582524272,10.48241482742934,GAD1
Pfam_Domains_2019,HMG box 2,1/10,0.1883685171535199,0.4786531584865975,0,0,5.2799352750809065,8.814086547586022,HMGB2
Pfam_Domains_2019,zf-RING UBOX,2/38,0.1848121636182733,0.4786531584865975,0,0,2.642741281427413,4.462044817455663,TRIM6;RNF224
Pfam_Domains_2019,Serpin,2/38,0.1848121636182733,0.4786531584865975,0,0,2.642741281427413,4.462044817455663,SERPING1;SERPINA9
Pfam_Domains_2019,Arrestin C,1/10,0.1883685171535199,0.4786531584865975,0,0,5.2799352750809065,8.814086547586022,SAG
Pfam_Domains_2019,Arrestin N,1/10,0.1883685171535199,0.4786531584865975,0,0,5.2799352750809065,8.814086547586022,SAG
Pfam_Domains_2019,EF-hand 8,2/39,0.1923041741735092,0.4786531584865975,0,0,2.5711843230091405,4.239052250545922,GUCA1A;NOX5
Pfam_Domains_2019,2OG-FeII Oxy 3,1/11,0.2051370679228275,0.4786531584865975,0,0,4.751699029126214,7.527056664272078,P3H2
Pfam_Domains_2019,E2F TDP,1/11,0.2051370679228275,0.4786531584865975,0,0,4.751699029126214,7.527056664272078,TFDP3
Pfam_Domains_2019,STAT bind,1/7,0.1359158167860016,0.4786531584865975,0,0,7.921116504854369,15.808327297249656,STAT1
Pfam_Domains_2019,TGF beta,2/37,0.1773639594830057,0.4786531584865975,0,0,2.7183872088981578,4.7015903739918015,BMP2;GDF7
Pfam_Domains_2019,SIX1 SD,1/7,0.1359158167860016,0.4786531584865975,0,0,7.921116504854369,15.808327297249656,SIX2
Pfam_Domains_2019,Cu-oxidase 3,1/5,0.0990821127025535,0.4786531584865975,0,0,11.882888349514564,27.47093675925825,F5
Pfam_Domains_2019,Peptidase M16 C,1/7,0.1359158167860016,0.4786531584865975,0,0,7.921116504854369,15.808327297249656,UQCRC1
Pfam_Domains_2019,PBD,2/14,0.0328572891308671,0.4786531584865975,0,0,7.937956204379562,27.112737687629508,CDC42EP4;CDC42EP1
Pfam_Domains_2019,SAM 2,3/38,0.043296331613402,0.4786531584865975,0,0,4.087526132404181,12.833554163492096,SAMD15;KAZN;TP73
Pfam_Domains_2019,SRCR,2/18,0.0523455409346631,0.4786531584865975,0,0,5.952250608272506,17.558475756772538,MARCO;HHIPL1
Pfam_Domains_2019,HLH,5/106,0.0687568495527394,0.4786531584865975,0,0,2.364346728790526,6.329779216073023,NCOA1;HES6;NEUROD2;FIGLA;ID2
Pfam_Domains_2019,zf-RING 2,3/52,0.0922009511118927,0.4786531584865975,0,0,2.917570930811349,6.9548613332691644,RNF43;RNF181;RNF111
Pfam_Domains_2019,MARVEL,2/25,0.0934906097857561,0.4786531584865975,0,0,4.139215064000847,9.809502094882516,PLLP;CMTM2
Pfam_Domains_2019,LysM,1/5,0.0990821127025535,0.4786531584865975,0,0,11.882888349514564,27.47093675925825,LYSMD2
Pfam_Domains_2019,R3H,1/11,0.2051370679228275,0.4786531584865975,0,0,4.751699029126214,7.527056664272078,R3HDM4
Pfam_Domains_2019,DAN,1/5,0.0990821127025535,0.4786531584865975,0,0,11.882888349514564,27.47093675925825,DAND5
Pfam_Domains_2019,HSR,1/5,0.0990821127025535,0.4786531584865975,0,0,11.882888349514564,27.47093675925825,AIRE
Pfam_Domains_2019,Guanylate kin,2/26,0.0999497519407315,0.4786531584865975,0,0,3.96654501216545,9.135301028508502,CACNB1;CACNB4
Pfam_Domains_2019,CAMSAP CH,1/6,0.1176906895299187,0.4786531584865975,0,0,9.505825242718446,20.339570271698133,CAMSAP3
Pfam_Domains_2019,MHC I 3,1/6,0.1176906895299187,0.4786531584865975,0,0,9.505825242718446,20.339570271698133,CD1B
Pfam_Domains_2019,SMC N,1/6,0.1176906895299187,0.4786531584865975,0,0,9.505825242718446,20.339570271698133,SMC1B
Pfam_Domains_2019,SMC hinge,1/6,0.1176906895299187,0.4786531584865975,0,0,9.505825242718446,20.339570271698133,SMC1B
Pfam_Domains_2019,14-3-3,1/7,0.1359158167860016,0.4786531584865975,0,0,7.921116504854369,15.808327297249656,YWHAE
Pfam_Domains_2019,NAD binding 6,1/7,0.1359158167860016,0.4786531584865975,0,0,7.921116504854369,15.808327297249656,NOX5
Pfam_Domains_2019,FAD binding 8,1/7,0.1359158167860016,0.4786531584865975,0,0,7.921116504854369,15.808327297249656,NOX5
Pfam_Domains_2019,Ribosomal L7Ae,1/11,0.2051370679228275,0.4786531584865975,0,0,4.751699029126214,7.527056664272078,RPL7A
Pfam_Domains_2019,Hairy orange,1/11,0.2051370679228275,0.4786531584865975,0,0,4.751699029126214,7.527056664272078,HES6
Pfam_Domains_2019,GAIN,1/11,0.2051370679228275,0.4786531584865975,0,0,4.751699029126214,7.527056664272078,ADGRB1
InterPro_Domains_2019,"INTS6/SAGE1/DDX26B/CT45, C-terminal",1/13,0.237644410585279,0.4926170594424013,0,0,3.959344660194175,5.689498280998988,CT45A6
InterPro_Domains_2019,UBX domain,1/13,0.237644410585279,0.4926170594424013,0,0,3.959344660194175,5.689498280998988,UBXN7
InterPro_Domains_2019,Dynamin-type guanine nucleotide-binding (G) domain,1/14,0.2533972701118748,0.5145515995128886,0,0,3.6545929798356975,5.017013490250188,MX1
InterPro_Domains_2019,Myotubularin-like phosphatase domain,1/14,0.2533972701118748,0.5145515995128886,0,0,3.6545929798356975,5.017013490250188,MTMR7
InterPro_Domains_2019,Citron homology (CNH) domain,1/15,0.2688253935709841,0.5244730717708416,0,0,3.393377253814147,4.457856639200475,CDC42BPG
InterPro_Domains_2019,Fork head domain,2/49,0.2686280567372928,0.5244730717708416,0,0,2.0230884712947144,2.659203212409765,FOXI2;FOXI1
InterPro_Domains_2019,ARID DNA-binding domain,1/15,0.2688253935709841,0.5244730717708416,0,0,3.393377253814147,4.457856639200475,ARID3B
InterPro_Domains_2019,Cytochrome b5-like heme/steroid binding domain,1/15,0.2688253935709841,0.5244730717708416,0,0,3.393377253814147,4.457856639200475,PGRMC1
Pfam_Domains_2019,UBX,1/13,0.237644410585279,0.5282183171921091,0,0,3.959344660194175,5.689498280998988,UBXN7
Pfam_Domains_2019,Dynamin N,1/15,0.2688253935709841,0.5282183171921091,0,0,3.393377253814147,4.457856639200475,MX1
Pfam_Domains_2019,DnaJ,2/45,0.2379105860934035,0.5282183171921091,0,0,2.2117354156057263,3.175743220211697,DNAJB1;DNAJB9
