Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
InterPro_Domains_2019	Arrestin-like, N-terminal	1/10	1.883685e-01	4.410039e-01	0	0	5.279935e+00	8.814087e+00	SAG
InterPro_Domains_2019	Heat shock chaperonin-binding	1/10	1.883685e-01	4.410039e-01	0	0	5.279935e+00	8.814087e+00	ST13
InterPro_Domains_2019	Ubiquitin system component CUE	1/10	1.883685e-01	4.410039e-01	0	0	5.279935e+00	8.814087e+00	AUP1
InterPro_Domains_2019	Thioredoxin domain	2/40	1.998350e-01	4.485964e-01	0	0	2.503394e+00	4.031122e+00	TMX4;NXNL1
InterPro_Domains_2019	Alpha crystallin/Hsp20 domain	1/11	2.051371e-01	4.485964e-01	0	0	4.751699e+00	7.527057e+00	HSPB8
InterPro_Domains_2019	R3H domain	1/11	2.051371e-01	4.485964e-01	0	0	4.751699e+00	7.527057e+00	R3HDM4
InterPro_Domains_2019	E2F/DP family, winged-helix DNA-binding domain	1/11	2.051371e-01	4.485964e-01	0	0	4.751699e+00	7.527057e+00	TFDP3
InterPro_Domains_2019	Ribosomal protein L7Ae/L30e/S12e/Gadd45	1/11	2.051371e-01	4.485964e-01	0	0	4.751699e+00	7.527057e+00	RPL7A
InterPro_Domains_2019	GAIN domain, N-terminal	1/11	2.051371e-01	4.485964e-01	0	0	4.751699e+00	7.527057e+00	ADGRB1
InterPro_Domains_2019	Orange domain	1/12	2.215600e-01	4.690472e-01	0	0	4.319506e+00	6.509762e+00	HES6
InterPro_Domains_2019	Ferric reductase transmembrane component-like domain	1/12	2.215600e-01	4.690472e-01	0	0	4.319506e+00	6.509762e+00	NOX5
InterPro_Domains_2019	Synaptobrevin	1/12	2.215600e-01	4.690472e-01	0	0	4.319506e+00	6.509762e+00	STXBP5L
InterPro_Domains_2019	UBX domain	1/13	2.376444e-01	4.926171e-01	0	0	3.959345e+00	5.689498e+00	UBXN7
InterPro_Domains_2019	INTS6/SAGE1/DDX26B/CT45, C-terminal	1/13	2.376444e-01	4.926171e-01	0	0	3.959345e+00	5.689498e+00	CT45A6
InterPro_Domains_2019	Myotubularin-like phosphatase domain	1/14	2.533973e-01	5.145516e-01	0	0	3.654593e+00	5.017013e+00	MTMR7
InterPro_Domains_2019	Dynamin-type guanine nucleotide-binding (G) domain	1/14	2.533973e-01	5.145516e-01	0	0	3.654593e+00	5.017013e+00	MX1
InterPro_Domains_2019	Fork head domain	2/49	2.686281e-01	5.244731e-01	0	0	2.023088e+00	2.659203e+00	FOXI2;FOXI1
InterPro_Domains_2019	ARID DNA-binding domain	1/15	2.688254e-01	5.244731e-01	0	0	3.393377e+00	4.457857e+00	ARID3B
InterPro_Domains_2019	Citron homology (CNH) domain	1/15	2.688254e-01	5.244731e-01	0	0	3.393377e+00	4.457857e+00	CDC42BPG
InterPro_Domains_2019	Cytochrome b5-like heme/steroid binding domain	1/15	2.688254e-01	5.244731e-01	0	0	3.393377e+00	4.457857e+00	PGRMC1
InterPro_Domains_2019	DnaJ domain	2/50	2.763122e-01	5.330486e-01	0	0	1.980839e+00	2.547803e+00	DNAJB1;DNAJB9
InterPro_Domains_2019	OAR domain	1/16	2.839355e-01	5.330486e-01	0	0	3.166990e+00	3.987267e+00	DRGX
InterPro_Domains_2019	Prolyl 4-hydroxylase, alpha subunit	1/16	2.839355e-01	5.330486e-01	0	0	3.166990e+00	3.987267e+00	P3H2
InterPro_Domains_2019	TRAM/LAG1/CLN8 homology domain	1/16	2.839355e-01	5.330486e-01	0	0	3.166990e+00	3.987267e+00	CERS6
InterPro_Domains_2019	SPRY domain	3/92	2.958543e-01	5.355682e-01	0	0	1.603015e+00	1.952293e+00	TRIM6;TRIM4;ASH2L
InterPro_Domains_2019	Zona pellucida domain	1/17	2.987340e-01	5.355682e-01	0	0	2.968902e+00	3.587032e+00	POMZP3
InterPro_Domains_2019	Amino acid transporter, transmembrane domain	1/17	2.987340e-01	5.355682e-01	0	0	2.968902e+00	3.587032e+00	SLC38A1
InterPro_Domains_2019	S-100	1/17	2.987340e-01	5.355682e-01	0	0	2.968902e+00	3.587032e+00	S100A4
InterPro_Domains_2019	Thyroglobulin type-1	1/17	2.987340e-01	5.355682e-01	0	0	2.968902e+00	3.587032e+00	TACSTD2
InterPro_Domains_2019	BTB/POZ domain	5/178	3.071281e-01	5.384875e-01	0	0	1.375241e+00	1.623459e+00	KCTD8;KCNC1;TNFAIP1;ZBTB44;KCTD17
InterPro_Domains_2019	Kringle	1/18	3.132274e-01	5.384875e-01	0	0	2.794118e+00	3.243484e+00	PIK3IP1
InterPro_Domains_2019	GRAM domain	1/18	3.132274e-01	5.384875e-01	0	0	2.794118e+00	3.243484e+00	WBP2
InterPro_Domains_2019	AGC-kinase, C-terminal	2/55	3.146025e-01	5.384875e-01	0	0	1.793509e+00	2.074095e+00	CDC42BPG;PRKX
InterPro_Domains_2019	B30.2/SPRY domain	3/96	3.184735e-01	5.384875e-01	0	0	1.533753e+00	1.754945e+00	TRIM6;TRIM4;ASH2L
InterPro_Domains_2019	SH3 domain	6/225	3.212116e-01	5.384875e-01	0	0	1.303760e+00	1.480621e+00	CACNB1;CACNB4;PACSIN3;STAM;FNBP1L;PRAM1
InterPro_Domains_2019	Pleckstrin homology domain	7/269	3.213516e-01	5.384875e-01	0	0	1.271716e+00	1.443677e+00	PHETA2;ARHGAP20;CDC42BPG;PLEKHM2;GAB3;ARHGEF1;SPTBN1
InterPro_Domains_2019	PAS fold	1/19	3.274221e-01	5.384875e-01	0	0	2.638754e+00	2.946183e+00	NCOA1
InterPro_Domains_2019	RUN domain	1/19	3.274221e-01	5.384875e-01	0	0	2.638754e+00	2.946183e+00	PLEKHM2
InterPro_Domains_2019	FAD-binding domain, ferredoxin reductase-type	1/19	3.274221e-01	5.384875e-01	0	0	2.638754e+00	2.946183e+00	NOX5
InterPro_Domains_2019	LSM domain, eukaryotic/archaea-type	1/20	3.413240e-01	5.522233e-01	0	0	2.499745e+00	2.687033e+00	SNRPB
InterPro_Domains_2019	Homeobox KN domain	1/20	3.413240e-01	5.522233e-01	0	0	2.499745e+00	2.687033e+00	MEIS3
InterPro_Domains_2019	Oxoglutarate/iron-dependent dioxygenase	1/21	3.549392e-01	5.561646e-01	0	0	2.374636e+00	2.459669e+00	P3H2
InterPro_Domains_2019	Connexin, N-terminal	1/21	3.549392e-01	5.561646e-01	0	0	2.374636e+00	2.459669e+00	GJD3
InterPro_Domains_2019	Gap junction protein, cysteine-rich domain	1/21	3.549392e-01	5.561646e-01	0	0	2.374636e+00	2.459669e+00	GJD3
InterPro_Domains_2019	WH2 domain	1/21	3.549392e-01	5.561646e-01	0	0	2.374636e+00	2.459669e+00	WASF1
InterPro_Domains_2019	Hyaluronan/mRNA-binding protein	1/22	3.682737e-01	5.725505e-01	0	0	2.261442e+00	2.259020e+00	USP17L17
InterPro_Domains_2019	Coagulation factor 5/8 C-terminal domain	1/23	3.813332e-01	5.805325e-01	0	0	2.158539e+00	2.081008e+00	F5
InterPro_Domains_2019	DEP domain	1/23	3.813332e-01	5.805325e-01	0	0	2.158539e+00	2.081008e+00	DVL2
InterPro_Domains_2019	Protein kinase C-like, phorbol ester/diacylglycerol-binding domain	2/64	3.821596e-01	5.805325e-01	0	0	1.532454e+00	1.474094e+00	CDC42BPG;KSR2
InterPro_Domains_2019	Immunoglobulin C1-set	2/65	3.895034e-01	5.872059e-01	0	0	1.508052e+00	1.421917e+00	SIRPA;CD1B
InterPro_Domains_2019	BRCT domain	1/26	4.189177e-01	6.268017e-01	0	0	1.899223e+00	1.652478e+00	MDC1
InterPro_Domains_2019	Butyrophylin-like, SPRY domain	2/70	4.256079e-01	6.305559e-01	0	0	1.396808e+00	1.193205e+00	TRIM6;TRIM4
InterPro_Domains_2019	ABC transporter type 1, transmembrane domain	1/27	4.309327e-01	6.305559e-01	0	0	1.826083e+00	1.537203e+00	ABCD3
InterPro_Domains_2019	FERM, C-terminal PH-like domain	1/27	4.309327e-01	6.305559e-01	0	0	1.826083e+00	1.537203e+00	RDX
InterPro_Domains_2019	Ets domain	1/28	4.426998e-01	6.383859e-01	0	0	1.758360e+00	1.432824e+00	SPIB
InterPro_Domains_2019	HECT domain	1/28	4.426998e-01	6.383859e-01	0	0	1.758360e+00	1.432824e+00	HERC4
InterPro_Domains_2019	Intermediate filament, rod domain	2/74	4.536752e-01	6.410681e-01	0	0	1.318938e+00	1.042454e+00	KRT85;KRT83
InterPro_Domains_2019	S100/CaBP-9k-type, calcium binding, subdomain	1/29	4.542241e-01	6.410681e-01	0	0	1.695475e+00	1.338009e+00	S100A4
InterPro_Domains_2019	FERM, N-terminal	1/29	4.542241e-01	6.410681e-01	0	0	1.695475e+00	1.338009e+00	RDX
InterPro_Domains_2019	Matrin/U1-C-like, C2H2-type zinc finger	1/30	4.655107e-01	6.523707e-01	0	0	1.636927e+00	1.251627e+00	ZNF385A
InterPro_Domains_2019	B-box-type zinc finger	2/80	4.942595e-01	6.878157e-01	0	0	1.217106e+00	8.576884e-01	TRIM6;TRIM4
InterPro_Domains_2019	PAS domain	1/34	5.083761e-01	7.025475e-01	0	0	1.438217e+00	9.730025e-01	NCOA1
InterPro_Domains_2019	Cysteine-rich flanking region, C-terminal	2/83	5.138240e-01	7.051791e-01	0	0	1.171848e+00	7.803039e-01	TPBG;LRIG2
InterPro_Domains_2019	K Homology domain	1/36	5.285048e-01	7.093608e-01	0	0	1.355895e+00	8.646585e-01	SF1
InterPro_Domains_2019	RGS domain	1/36	5.285048e-01	7.093608e-01	0	0	1.355895e+00	8.646585e-01	RGS2
InterPro_Domains_2019	GPS motif	1/36	5.285048e-01	7.093608e-01	0	0	1.355895e+00	8.646585e-01	ADGRB1
InterPro_Domains_2019	Zinc finger, CCHC-type	1/37	5.382587e-01	7.093608e-01	0	0	1.318163e+00	8.164914e-01	SF1
InterPro_Domains_2019	K Homology domain, type 1	1/37	5.382587e-01	7.093608e-01	0	0	1.318163e+00	8.164914e-01	SF1
InterPro_Domains_2019	Cadherin, C-terminal catenin-binding domain	1/37	5.382587e-01	7.093608e-01	0	0	1.318163e+00	8.164914e-01	PCDHGB1
InterPro_Domains_2019	MAGE homology domain	1/38	5.478113e-01	7.172004e-01	0	0	1.282472e+00	7.718227e-01	MAGEF1
InterPro_Domains_2019	Ras-associating (RA) domain	1/39	5.571668e-01	7.246810e-01	0	0	1.248659e+00	7.303288e-01	ARHGAP20
InterPro_Domains_2019	Ubiquitin-conjugating enzyme E2	1/40	5.663291e-01	7.318149e-01	0	0	1.216580e+00	6.917226e-01	UBE2E3
InterPro_Domains_2019	Cadherin, cytoplasmic C-terminal domain	1/41	5.753024e-01	7.338793e-01	0	0	1.186104e+00	6.557491e-01	PCDHGB1
InterPro_Domains_2019	PTB/PI domain	1/41	5.753024e-01	7.338793e-01	0	0	1.186104e+00	6.557491e-01	DAB2
InterPro_Domains_2019	Chemokine interleukin-8-like domain	1/46	6.174652e-01	7.826469e-01	0	0	1.054045e+00	5.081896e-01	CCL4L1
InterPro_Domains_2019	FERM central domain	1/48	6.331367e-01	7.864963e-01	0	0	1.009089e+00	4.612232e-01	RDX
InterPro_Domains_2019	FERM domain	1/48	6.331367e-01	7.864963e-01	0	0	1.009089e+00	4.612232e-01	RDX
InterPro_Domains_2019	SPRY-associated	1/48	6.331367e-01	7.864963e-01	0	0	1.009089e+00	4.612232e-01	TRIM6
InterPro_Domains_2019	ABC transporter-like	1/49	6.407307e-01	7.864963e-01	0	0	9.880158e-01	4.398113e-01	ABCD3
InterPro_Domains_2019	Ion transport domain	2/106	6.465237e-01	7.864963e-01	0	0	9.116133e-01	3.975960e-01	KCNC1;TRPC3
InterPro_Domains_2019	Band 4.1 domain	1/50	6.481678e-01	7.864963e-01	0	0	9.678027e-01	4.196447e-01	RDX
InterPro_Domains_2019	Phox homologous domain	1/50	6.481678e-01	7.864963e-01	0	0	9.678027e-01	4.196447e-01	SNX24
InterPro_Domains_2019	Protein kinase domain	9/482	6.669212e-01	8.043473e-01	0	0	9.002261e-01	3.646667e-01	ERN1;PKDCC;PAN3;CDC42BPG;PBK;PRKX;KSR2;TRIB1;SCYL1
InterPro_Domains_2019	Leucine-rich repeat N-terminal domain	1/54	6.764116e-01	8.060234e-01	0	0	8.945778e-01	3.497383e-01	TPBG
InterPro_Domains_2019	Basic-leucine zipper domain	1/54	6.764116e-01	8.060234e-01	0	0	8.945778e-01	3.497383e-01	XBP1
InterPro_Domains_2019	High mobility group box domain	1/55	6.831118e-01	8.091622e-01	0	0	8.779666e-01	3.345902e-01	HMGB2
InterPro_Domains_2019	Cadherin-like	2/115	6.900548e-01	8.125497e-01	0	0	8.386194e-01	3.111146e-01	CLSTN1;PCDHGB1
InterPro_Domains_2019	EF-hand domain	4/228	6.959300e-01	8.146474e-01	0	0	8.453982e-01	3.064621e-01	GUCA1A;NOX5;S100A4;PPP2R3B
InterPro_Domains_2019	Ubiquitin domain	1/58	7.023932e-01	8.174050e-01	0	0	8.316300e-01	2.937832e-01	UBL4B
InterPro_Domains_2019	Protein-tyrosine phosphatase, catalytic	1/62	7.262933e-01	8.403045e-01	0	0	7.769378e-01	2.484658e-01	MTMR7
InterPro_Domains_2019	Immunoglobulin subtype 2	4/242	7.392200e-01	8.496991e-01	0	0	7.950936e-01	2.402453e-01	FCRL1;CD4;SIGLEC11;LRIG2
InterPro_Domains_2019	Cadherin, N-terminal	1/65	7.429530e-01	8.496991e-01	0	0	7.404050e-01	2.199910e-01	PCDHGB1
InterPro_Domains_2019	Rho GTPase-activating protein domain	1/66	7.482783e-01	8.508993e-01	0	0	7.289768e-01	2.113889e-01	ARHGAP20
InterPro_Domains_2019	Tetratricopeptide repeat-containing domain	2/131	7.564877e-01	8.543674e-01	0	0	7.340010e-01	2.048369e-01	TTC9;ST13
InterPro_Domains_2019	Immunoglobulin I-set	2/134	7.674824e-01	8.543674e-01	0	0	7.172086e-01	1.898019e-01	SIGLEC11;LRIG2
InterPro_Domains_2019	Dbl homology (DH) domain	1/70	7.685013e-01	8.543674e-01	0	0	6.865766e-01	1.807846e-01	ARHGEF1
InterPro_Domains_2019	Immunoglobulin	1/70	7.685013e-01	8.543674e-01	0	0	6.865766e-01	1.807846e-01	CD4
InterPro_Domains_2019	Zinc finger, PHD-finger	1/76	7.958372e-01	8.798422e-01	0	0	6.314563e-01	1.441998e-01	AIRE
InterPro_Domains_2019	Peptidase C19, ubiquitin carboxyl-terminal hydrolase	1/80	8.122473e-01	8.916419e-01	0	0	5.993609e-01	1.246373e-01	USP17L17
InterPro_Domains_2019	Tyrosine specific protein phosphatases domain	1/82	8.199521e-01	8.916419e-01	0	0	5.845020e-01	1.160291e-01	MTMR7
InterPro_Domains_2019	Ubiquitin specific protease domain	1/82	8.199521e-01	8.916419e-01	0	0	5.845020e-01	1.160291e-01	USP17L17
InterPro_Domains_2019	Zinc finger, PHD-type	1/88	8.412246e-01	9.060310e-01	0	0	5.440241e-01	9.405988e-02	AIRE
InterPro_Domains_2019	RNA recognition motif domain	3/223	8.422902e-01	9.060310e-01	0	0	6.441353e-01	1.105534e-01	RBM3;RBM38;RBM18
InterPro_Domains_2019	SH2 domain	1/109	8.977801e-01	9.561048e-01	0	0	4.377697e-01	4.720474e-02	STAT1
InterPro_Domains_2019	Ankyrin repeat-containing domain	3/254	8.984502e-01	9.561048e-01	0	0	5.636770e-01	6.036078e-02	TRPC3;BCOR;MPHOSPH8
InterPro_Domains_2019	Serine proteases, trypsin domain	1/121	9.205379e-01	9.743992e-01	0	0	3.937500e-01	3.260136e-02	PRSS58
InterPro_Domains_2019	Serine-threonine/tyrosine-protein kinase, catalytic domain	1/131	9.355885e-01	9.801839e-01	0	0	3.632748e-01	2.418668e-02	KSR2
InterPro_Domains_2019	GPCR, rhodopsin-like, 7TM	10/728	9.366799e-01	9.801839e-01	0	0	6.521078e-01	4.265679e-02	GPR27;GPR173;P2RY11;GPR119;AVPR2;OR52E1;APLNR;TAAR2;OR11H7;GPR3
InterPro_Domains_2019	AAA+ ATPase domain	1/135	9.407795e-01	9.801839e-01	0	0	3.523584e-01	2.151025e-02	ABCD3
InterPro_Domains_2019	PDZ domain	1/152	9.585712e-01	9.862531e-01	0	0	3.124156e-01	1.321876e-02	DVL2
InterPro_Domains_2019	WD40-repeat-containing domain	2/240	9.602942e-01	9.862531e-01	0	0	3.956123e-01	1.602845e-02	RPTOR;STXBP5L
InterPro_Domains_2019	Immunoglobulin subtype	5/460	9.627189e-01	9.862531e-01	0	0	5.152984e-01	1.957816e-02	FCRL1;CD4;SIGLEC11;SIRPA;LRIG2
InterPro_Domains_2019	Small GTP-binding protein domain	1/162	9.664289e-01	9.862531e-01	0	0	2.928602e-01	1.000045e-02	RAB34
InterPro_Domains_2019	Fibronectin type III	1/205	9.864261e-01	9.999888e-01	0	0	2.306182e-01	3.151835e-03	IL20RA
InterPro_Domains_2019	Immunoglobulin V-set domain	3/402	9.902045e-01	9.999888e-01	0	0	3.518797e-01	3.463839e-03	CD4;SIGLEC11;SIRPA
InterPro_Domains_2019	Immunoglobulin-like domain	6/689	9.960288e-01	9.999888e-01	0	0	4.080279e-01	1.623579e-03	FCRL1;CD4;SIGLEC11;SIRPA;LRIG2;CD1B
InterPro_Domains_2019	Zinc finger C2H2-type	3/797	9.999888e-01	9.999888e-01	0	0	1.731861e-01	1.941932e-06	ZBTB44;APTX;ZNF385A
