Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Pfam_Domains_2019	Thyroglobulin 1	1/17	1.778655e-01	3.745739e-01	0	0	5.415296e+00	9.350742e+00	TACSTD2
Pfam_Domains_2019	Kringle	1/18	1.872869e-01	3.745739e-01	0	0	5.096491e+00	8.537201e+00	PIK3IP1
Pfam_Domains_2019	GRAM	1/18	1.872869e-01	3.745739e-01	0	0	5.096491e+00	8.537201e+00	WBP2
Pfam_Domains_2019	SRCR	1/18	1.872869e-01	3.745739e-01	0	0	5.096491e+00	8.537201e+00	HHIPL1
Pfam_Domains_2019	Spectrin	1/22	2.239098e-01	4.338252e-01	0	0	4.124896e+00	6.172956e+00	SPTBN1
Pfam_Domains_2019	MARVEL	1/25	2.502944e-01	4.586038e-01	0	0	3.608735e+00	4.998523e+00	PLLP
Pfam_Domains_2019	PID	1/26	2.588892e-01	4.586038e-01	0	0	3.464211e+00	4.681378e+00	DAB2
Pfam_Domains_2019	Chromo	1/26	2.588892e-01	4.586038e-01	0	0	3.464211e+00	4.681378e+00	CBX4
Pfam_Domains_2019	zf-CCHC	1/28	2.757857e-01	4.749643e-01	0	0	3.207277e+00	4.131393e+00	SF1
Pfam_Domains_2019	Thioredoxin	1/29	2.840896e-01	4.760421e-01	0	0	3.092575e+00	3.891899e+00	TMX4
Pfam_Domains_2019	KH 1	1/35	3.319593e-01	5.235828e-01	0	0	2.546053e+00	2.807642e+00	SF1
Pfam_Domains_2019	RGS	1/35	3.319593e-01	5.235828e-01	0	0	2.546053e+00	2.807642e+00	RGS2
Pfam_Domains_2019	TGF beta	1/37	3.471967e-01	5.235828e-01	0	0	2.404362e+00	2.543487e+00	BMP2
Pfam_Domains_2019	zf-RING UBOX	1/38	3.546851e-01	5.235828e-01	0	0	2.339260e+00	2.424701e+00	RNF224
Pfam_Domains_2019	Serpin	1/38	3.546851e-01	5.235828e-01	0	0	2.339260e+00	2.424701e+00	SERPINA9
Pfam_Domains_2019	UQ con	1/40	3.694064e-01	5.287818e-01	0	0	2.219073e+00	2.209882e+00	UBE2E3
Pfam_Domains_2019	Cadherin	2/114	3.759721e-01	5.287818e-01	0	0	1.546492e+00	1.512840e+00	CLSTN1;PCDHGB1
Pfam_Domains_2019	ubiquitin	1/42	3.837932e-01	5.287818e-01	0	0	2.110612e+00	2.021230e+00	UBL4B
Pfam_Domains_2019	C1 1	1/49	4.316216e-01	5.659379e-01	0	0	1.802175e+00	1.514198e+00	CDC42BPG
Pfam_Domains_2019	Forkhead	1/49	4.316216e-01	5.659379e-01	0	0	1.802175e+00	1.514198e+00	FOXI2
Pfam_Domains_2019	HMG box	1/50	4.381455e-01	5.659379e-01	0	0	1.765306e+00	1.456738e+00	HMGB2
Pfam_Domains_2019	I-set	2/134	4.551899e-01	5.759546e-01	0	0	1.310840e+00	1.031684e+00	SIGLEC11;LRIG2
Pfam_Domains_2019	TSP 1	1/56	4.757525e-01	5.899331e-01	0	0	1.572249e+00	1.167957e+00	ADGRB1
Pfam_Domains_2019	Cadherin 2	1/65	5.275150e-01	6.412928e-01	0	0	1.350535e+00	8.637721e-01	PCDHGB1
Pfam_Domains_2019	ig	1/70	5.540392e-01	6.605851e-01	0	0	1.252352e+00	7.395387e-01	CD4
Pfam_Domains_2019	SH3 9	1/76	5.839181e-01	6.830740e-01	0	0	1.151813e+00	6.196691e-01	PACSIN3
Pfam_Domains_2019	EF-hand 7	1/84	6.206785e-01	7.126308e-01	0	0	1.040372e+00	4.961972e-01	PPP2R3B
Pfam_Domains_2019	SH2	1/100	6.847783e-01	7.487922e-01	0	0	8.715222e-01	3.300108e-01	STAT1
Pfam_Domains_2019	RRM 1	2/206	6.857624e-01	7.487922e-01	0	0	8.450808e-01	3.187849e-01	RBM38;RBM18
Pfam_Domains_2019	SH3 1	1/101	6.884057e-01	7.487922e-01	0	0	8.627632e-01	3.221359e-01	FNBP1L
Pfam_Domains_2019	BTB	1/129	7.747104e-01	8.281387e-01	0	0	6.730743e-01	1.718130e-01	ZBTB44
Pfam_Domains_2019	Ras	1/136	7.922706e-01	8.325555e-01	0	0	6.379467e-01	1.485473e-01	RAB34
Pfam_Domains_2019	Pkinase	2/347	9.096260e-01	9.399469e-01	0	0	4.960991e-01	4.699138e-02	CDC42BPG;SCYL1
Pfam_Domains_2019	V-set	1/380	9.879436e-01	9.996293e-01	0	0	2.244133e-01	2.722068e-03	SIGLEC11
Pfam_Domains_2019	zf-C2H2	1/675	9.996293e-01	9.996293e-01	0	0	1.242712e-01	4.607923e-05	ZBTB44
InterPro_Domains_2019	Homeobox domain	11/247	1.370278e-04	1.630631e-02	0	0	4.176742e+00	3.715348e+01	NKX6-3;DPRX;CERS6;GBX2;SIX2;ALX3;OTX1;MEIS3;HOXB7;MIXL1;DRGX
InterPro_Domains_2019	Cullin, N-terminal	2/10	5.528813e-03	3.289644e-01	0	0	2.176542e+01	1.131319e+02	CACUL1;ANAPC2
InterPro_Domains_2019	Potassium channel tetramerisation-type BTB domain	3/50	1.956449e-02	3.407154e-01	0	0	5.570702e+00	2.191536e+01	KCTD8;KCNC1;TNFAIP1
InterPro_Domains_2019	FCH domain	2/23	2.819775e-02	3.407154e-01	0	0	8.286134e+00	2.956918e+01	PACSIN3;FNBP1L
InterPro_Domains_2019	Palmitoyltransferase, DHHC domain	2/24	3.053296e-02	3.407154e-01	0	0	7.909091e+00	2.759441e+01	ZDHHC9;ZDHHC15
InterPro_Domains_2019	F-BAR domain	2/25	3.294201e-02	3.407154e-01	0	0	7.564834e+00	2.581883e+01	PACSIN3;FNBP1L
InterPro_Domains_2019	GPCR, family 2, extracellular hormone receptor domain	2/27	3.797375e-02	3.407154e-01	0	0	6.958943e+00	2.276173e+01	ADGRB1;SCTR
InterPro_Domains_2019	GAGE	2/32	5.171089e-02	3.407154e-01	0	0	5.797651e+00	1.717314e+01	GAGE4;XAGE2
InterPro_Domains_2019	Thioredoxin-like fold	1/5	5.595912e-02	3.407154e-01	0	0	2.167434e+01	6.249003e+01	NXNL1
InterPro_Domains_2019	Transcription factor AP-2, C-terminal	1/5	5.595912e-02	3.407154e-01	0	0	2.167434e+01	6.249003e+01	TFAP2B
InterPro_Domains_2019	Dynamin central domain	1/6	6.677107e-02	3.407154e-01	0	0	1.733860e+01	4.692666e+01	MX1
InterPro_Domains_2019	RecF/RecN/SMC, N-terminal	1/6	6.677107e-02	3.407154e-01	0	0	1.733860e+01	4.692666e+01	SMC1B
InterPro_Domains_2019	LysM domain	1/6	6.677107e-02	3.407154e-01	0	0	1.733860e+01	4.692666e+01	LYSMD2
InterPro_Domains_2019	Major sperm protein (MSP) domain	1/6	6.677107e-02	3.407154e-01	0	0	1.733860e+01	4.692666e+01	CFAP65
InterPro_Domains_2019	SMCs flexible hinge	1/6	6.677107e-02	3.407154e-01	0	0	1.733860e+01	4.692666e+01	SMC1B
InterPro_Domains_2019	Pleckstrin homology domain, spectrin-type	1/6	6.677107e-02	3.407154e-01	0	0	1.733860e+01	4.692666e+01	SPTBN1
InterPro_Domains_2019	Thioredoxin domain	2/40	7.667234e-02	3.407154e-01	0	0	4.575238e+00	1.175019e+01	TMX4;NXNL1
InterPro_Domains_2019	Dynamin GTPase effector	1/7	7.745973e-02	3.407154e-01	0	0	1.444810e+01	3.695820e+01	MX1
InterPro_Domains_2019	Dynamin, GTPase domain	1/7	7.745973e-02	3.407154e-01	0	0	1.444810e+01	3.695820e+01	MX1
InterPro_Domains_2019	STAT transcription factor, DNA-binding	1/7	7.745973e-02	3.407154e-01	0	0	1.444810e+01	3.695820e+01	STAT1
InterPro_Domains_2019	STAT transcription factor, all-alpha domain	1/7	7.745973e-02	3.407154e-01	0	0	1.444810e+01	3.695820e+01	STAT1
InterPro_Domains_2019	STAT transcription factor, protein interaction	1/7	7.745973e-02	3.407154e-01	0	0	1.444810e+01	3.695820e+01	STAT1
InterPro_Domains_2019	Nuclear Testis  protein, N-terminal	1/7	7.745973e-02	3.407154e-01	0	0	1.444810e+01	3.695820e+01	NUTM2B
InterPro_Domains_2019	Homeobox protein PKNOX/Meis, N-terminal	1/7	7.745973e-02	3.407154e-01	0	0	1.444810e+01	3.695820e+01	MEIS3
InterPro_Domains_2019	Homeobox protein SIX1, N-terminal SD domain	1/7	7.745973e-02	3.407154e-01	0	0	1.444810e+01	3.695820e+01	SIX2
InterPro_Domains_2019	Homeobox domain, metazoa	3/90	8.451508e-02	3.407154e-01	0	0	3.003357e+00	7.420770e+00	NKX6-3;GBX2;HOXB7
InterPro_Domains_2019	Ataxin-2, C-terminal	1/8	8.802649e-02	3.407154e-01	0	0	1.238346e+01	3.009326e+01	PAIP2
InterPro_Domains_2019	Folate receptor-like	1/8	8.802649e-02	3.407154e-01	0	0	1.238346e+01	3.009326e+01	HHIPL1
InterPro_Domains_2019	GTPase effector domain	1/8	8.802649e-02	3.407154e-01	0	0	1.238346e+01	3.009326e+01	MX1
InterPro_Domains_2019	Sterile alpha motif domain	3/93	9.111941e-02	3.407154e-01	0	0	2.902802e+00	6.953908e+00	SAMD15;SCML1;KAZN
InterPro_Domains_2019	Neurotransmitter-gated ion-channel transmembrane domain	2/46	9.737609e-02	3.407154e-01	0	0	3.950140e+00	9.200566e+00	CHRNA2;HTR3A
InterPro_Domains_2019	Chaperone DnaJ, C-terminal	1/9	9.847275e-02	3.407154e-01	0	0	1.083498e+01	2.511521e+01	DNAJB1
InterPro_Domains_2019	Cullin homology domain	1/9	9.847275e-02	3.407154e-01	0	0	1.083498e+01	2.511521e+01	ANAPC2
InterPro_Domains_2019	Neurotransmitter-gated ion-channel ligand-binding domain	2/47	1.009664e-01	3.407154e-01	0	0	3.862163e+00	8.855815e+00	CHRNA2;HTR3A
InterPro_Domains_2019	Chromo domain subgroup	1/10	1.087999e-01	3.407154e-01	0	0	9.630604e+00	2.136304e+01	CBX4
InterPro_Domains_2019	Heat shock chaperonin-binding	1/10	1.087999e-01	3.407154e-01	0	0	9.630604e+00	2.136304e+01	ST13
InterPro_Domains_2019	Ubiquitin system component CUE	1/10	1.087999e-01	3.407154e-01	0	0	9.630604e+00	2.136304e+01	AUP1
InterPro_Domains_2019	Insulin-like	1/10	1.087999e-01	3.407154e-01	0	0	9.630604e+00	2.136304e+01	INS
InterPro_Domains_2019	DnaJ domain	2/50	1.119502e-01	3.415916e-01	0	0	3.620228e+00	7.927217e+00	DNAJB1;DNAJB9
InterPro_Domains_2019	R3H domain	1/11	1.190092e-01	3.454169e-01	0	0	8.667105e+00	1.844841e+01	R3HDM4
InterPro_Domains_2019	GAIN domain, N-terminal	1/11	1.190092e-01	3.454169e-01	0	0	8.667105e+00	1.844841e+01	ADGRB1
InterPro_Domains_2019	Synaptobrevin	1/12	1.291021e-01	3.631678e-01	0	0	7.878788e+00	1.612908e+01	STXBP5L
InterPro_Domains_2019	INTS6/SAGE1/DDX26B/CT45, C-terminal	1/13	1.390798e-01	3.631678e-01	0	0	7.221857e+00	1.424661e+01	CT45A6
InterPro_Domains_2019	Myc-type, basic helix-loop-helix (bHLH) domain	3/114	1.427115e-01	3.631678e-01	0	0	2.351112e+00	4.577451e+00	NEUROD2;FIGLA;ID2
InterPro_Domains_2019	Zinc finger, CCCH-type	2/59	1.465304e-01	3.631678e-01	0	0	3.047222e+00	5.852257e+00	ZC3H3;ZC3H13
InterPro_Domains_2019	BTB/POZ domain	4/178	1.479894e-01	3.631678e-01	0	0	2.002248e+00	3.825524e+00	KCTD8;KCNC1;TNFAIP1;ZBTB44
InterPro_Domains_2019	Dynamin-type guanine nucleotide-binding (G) domain	1/14	1.489438e-01	3.631678e-01	0	0	6.665992e+00	1.269329e+01	MX1
InterPro_Domains_2019	Myotubularin-like phosphatase domain	1/14	1.489438e-01	3.631678e-01	0	0	6.665992e+00	1.269329e+01	MTMR7
InterPro_Domains_2019	GPCR, family 2-like	2/60	1.504988e-01	3.631678e-01	0	0	2.994531e+00	5.671045e+00	ADGRB1;SCTR
InterPro_Domains_2019	ARID DNA-binding domain	1/15	1.586952e-01	3.631678e-01	0	0	6.189536e+00	1.139351e+01	ARID3B
InterPro_Domains_2019	Citron homology (CNH) domain	1/15	1.586952e-01	3.631678e-01	0	0	6.189536e+00	1.139351e+01	CDC42BPG
InterPro_Domains_2019	Cytochrome b5-like heme/steroid binding domain	1/15	1.586952e-01	3.631678e-01	0	0	6.189536e+00	1.139351e+01	PGRMC1
InterPro_Domains_2019	OAR domain	1/16	1.683353e-01	3.709612e-01	0	0	5.776608e+00	1.029274e+01	DRGX
InterPro_Domains_2019	TRAM/LAG1/CLN8 homology domain	1/16	1.683353e-01	3.709612e-01	0	0	5.776608e+00	1.029274e+01	CERS6
InterPro_Domains_2019	Thyroglobulin type-1	1/17	1.778655e-01	3.842611e-01	0	0	5.415296e+00	9.350742e+00	TACSTD2
InterPro_Domains_2019	Kringle	1/18	1.872869e-01	3.842611e-01	0	0	5.096491e+00	8.537201e+00	PIK3IP1
InterPro_Domains_2019	CRIB domain	1/18	1.872869e-01	3.842611e-01	0	0	5.096491e+00	8.537201e+00	CDC42BPG
InterPro_Domains_2019	GRAM domain	1/18	1.872869e-01	3.842611e-01	0	0	5.096491e+00	8.537201e+00	WBP2
InterPro_Domains_2019	Homeobox KN domain	1/20	2.058085e-01	4.124907e-01	0	0	4.559557e+00	7.207789e+00	MEIS3
InterPro_Domains_2019	Gap junction protein, cysteine-rich domain	1/21	2.149111e-01	4.124907e-01	0	0	4.331360e+00	6.659599e+00	GJD3
InterPro_Domains_2019	Connexin, N-terminal	1/21	2.149111e-01	4.124907e-01	0	0	4.331360e+00	6.659599e+00	GJD3
InterPro_Domains_2019	WH2 domain	1/21	2.149111e-01	4.124907e-01	0	0	4.331360e+00	6.659599e+00	WASF1
InterPro_Domains_2019	SAP domain	1/23	2.328058e-01	4.278864e-01	0	0	3.937201e+00	5.738670e+00	MAMSTR
InterPro_Domains_2019	TGF-beta, propeptide	1/23	2.328058e-01	4.278864e-01	0	0	3.937201e+00	5.738670e+00	BMP2
InterPro_Domains_2019	Calponin homology domain	2/81	2.373536e-01	4.278864e-01	0	0	2.196175e+00	3.158548e+00	CLMN;SPTBN1
InterPro_Domains_2019	Zinc finger, RING-type	5/290	2.394984e-01	4.278864e-01	0	0	1.526159e+00	2.181200e+00	RNF224;MUL1;RNF181;RNF5;RNF111
InterPro_Domains_2019	Cysteine-rich flanking region, C-terminal	2/83	2.458258e-01	4.278864e-01	0	0	2.141731e+00	3.005131e+00	TPBG;LRIG2
InterPro_Domains_2019	Keratin type II head	1/25	2.502944e-01	4.278864e-01	0	0	3.608735e+00	4.998523e+00	KRT85
InterPro_Domains_2019	SRCR domain	1/25	2.502944e-01	4.278864e-01	0	0	3.608735e+00	4.998523e+00	HHIPL1
InterPro_Domains_2019	BRCT domain	1/26	2.588892e-01	4.278864e-01	0	0	3.464211e+00	4.681378e+00	MDC1
InterPro_Domains_2019	SRCR-like domain	1/26	2.588892e-01	4.278864e-01	0	0	3.464211e+00	4.681378e+00	HHIPL1
InterPro_Domains_2019	Chromo domain	1/26	2.588892e-01	4.278864e-01	0	0	3.464211e+00	4.681378e+00	CBX4
InterPro_Domains_2019	Marvel domain	1/28	2.757857e-01	4.495685e-01	0	0	3.207277e+00	4.131393e+00	PLLP
InterPro_Domains_2019	Chromo/chromo shadow domain	1/33	3.163678e-01	5.024706e-01	0	0	2.705455e+00	3.113573e+00	CBX4
InterPro_Domains_2019	Forkhead-associated (FHA) domain	1/34	3.242083e-01	5.024706e-01	0	0	2.623339e+00	2.954848e+00	MDC1
InterPro_Domains_2019	K Homology domain	1/36	3.396217e-01	5.024706e-01	0	0	2.473183e+00	2.670847e+00	SF1
InterPro_Domains_2019	RGS domain	1/36	3.396217e-01	5.024706e-01	0	0	2.473183e+00	2.670847e+00	RGS2
InterPro_Domains_2019	GPS motif	1/36	3.396217e-01	5.024706e-01	0	0	2.473183e+00	2.670847e+00	ADGRB1
InterPro_Domains_2019	Zinc finger, CCHC-type	1/37	3.471967e-01	5.024706e-01	0	0	2.404362e+00	2.543487e+00	SF1
InterPro_Domains_2019	K Homology domain, type 1	1/37	3.471967e-01	5.024706e-01	0	0	2.404362e+00	2.543487e+00	SF1
InterPro_Domains_2019	Cadherin, C-terminal catenin-binding domain	1/37	3.471967e-01	5.024706e-01	0	0	2.404362e+00	2.543487e+00	PCDHGB1
InterPro_Domains_2019	Transforming growth factor-beta, C-terminal	1/37	3.471967e-01	5.024706e-01	0	0	2.404362e+00	2.543487e+00	BMP2
InterPro_Domains_2019	RING-type zinc-finger, LisH dimerisation motif	1/38	3.546851e-01	5.024706e-01	0	0	2.339260e+00	2.424701e+00	RNF224
InterPro_Domains_2019	Serpin domain	1/38	3.546851e-01	5.024706e-01	0	0	2.339260e+00	2.424701e+00	SERPINA9
InterPro_Domains_2019	Ubiquitin-conjugating enzyme E2	1/40	3.694064e-01	5.139359e-01	0	0	2.219073e+00	2.209882e+00	UBE2E3
InterPro_Domains_2019	Cadherin, cytoplasmic C-terminal domain	1/41	3.766411e-01	5.139359e-01	0	0	2.163487e+00	2.112564e+00	PCDHGB1
InterPro_Domains_2019	PTB/PI domain	1/41	3.766411e-01	5.139359e-01	0	0	2.163487e+00	2.112564e+00	DAB2
InterPro_Domains_2019	Cadherin-like	2/115	3.800534e-01	5.139359e-01	0	0	1.532728e+00	1.482827e+00	CLSTN1;PCDHGB1
InterPro_Domains_2019	Fork head domain	1/49	4.316216e-01	5.771120e-01	0	0	1.802175e+00	1.514198e+00	FOXI2
InterPro_Domains_2019	Tetratricopeptide repeat-containing domain	2/131	4.436607e-01	5.821869e-01	0	0	1.341529e+00	1.090254e+00	TTC9;ST13
InterPro_Domains_2019	Immunoglobulin I-set	2/134	4.551899e-01	5.821869e-01	0	0	1.310840e+00	1.031684e+00	SIGLEC11;LRIG2
InterPro_Domains_2019	GPCR, rhodopsin-like, 7TM	9/728	4.552867e-01	5.821869e-01	0	0	1.084006e+00	8.529258e-01	GPR27;GPR173;P2RY11;GPR119;AVPR2;APLNR;TAAR2;OR11H7;GPR3
InterPro_Domains_2019	Leucine-rich repeat N-terminal domain	1/54	4.635039e-01	5.821869e-01	0	0	1.631744e+00	1.254714e+00	TPBG
InterPro_Domains_2019	Basic-leucine zipper domain	1/54	4.635039e-01	5.821869e-01	0	0	1.631744e+00	1.254714e+00	XBP1
InterPro_Domains_2019	AGC-kinase, C-terminal	1/55	4.696634e-01	5.821869e-01	0	0	1.601446e+00	1.210275e+00	CDC42BPG
InterPro_Domains_2019	High mobility group box domain	1/55	4.696634e-01	5.821869e-01	0	0	1.601446e+00	1.210275e+00	HMGB2
InterPro_Domains_2019	SH3 domain	3/225	4.772394e-01	5.854792e-01	0	0	1.168919e+00	8.646927e-01	PACSIN3;FNBP1L;PRAM1
InterPro_Domains_2019	Ubiquitin domain	1/58	4.877226e-01	5.922346e-01	0	0	1.516928e+00	1.089167e+00	UBL4B
InterPro_Domains_2019	Protein-tyrosine phosphatase, catalytic	1/62	5.108526e-01	6.140552e-01	0	0	1.417170e+00	9.518764e-01	MTMR7
InterPro_Domains_2019	Protein kinase C-like, phorbol ester/diacylglycerol-binding domain	1/64	5.220246e-01	6.154342e-01	0	0	1.372041e+00	8.918823e-01	CDC42BPG
InterPro_Domains_2019	Immunoglobulin subtype 2	3/242	5.257649e-01	6.154342e-01	0	0	1.084830e+00	6.974383e-01	CD4;SIGLEC11;LRIG2
InterPro_Domains_2019	Cadherin, N-terminal	1/65	5.275150e-01	6.154342e-01	0	0	1.350535e+00	8.637721e-01	PCDHGB1
InterPro_Domains_2019	Immunoglobulin	1/70	5.540392e-01	6.401035e-01	0	0	1.252352e+00	7.395387e-01	CD4
InterPro_Domains_2019	Intermediate filament, rod domain	1/74	5.741868e-01	6.570022e-01	0	0	1.183490e+00	6.566007e-01	KRT85
InterPro_Domains_2019	Tyrosine specific protein phosphatases domain	1/82	6.118033e-01	6.933771e-01	0	0	1.066169e+00	5.238560e-01	MTMR7
InterPro_Domains_2019	SPRY domain	1/92	6.542040e-01	7.344366e-01	0	0	9.485252e-01	4.024934e-01	ASH2L
InterPro_Domains_2019	B30.2/SPRY domain	1/96	6.698433e-01	7.449660e-01	0	0	9.084026e-01	3.640073e-01	ASH2L
InterPro_Domains_2019	Ion transport domain	1/106	7.059287e-01	7.778289e-01	0	0	8.214703e-01	2.860697e-01	KCNC1
InterPro_Domains_2019	SH2 domain	1/109	7.159679e-01	7.816530e-01	0	0	7.985299e-01	2.668048e-01	STAT1
InterPro_Domains_2019	RNA recognition motif domain	2/223	7.269734e-01	7.864531e-01	0	0	7.793968e-01	2.485227e-01	RBM38;RBM18
InterPro_Domains_2019	Pleckstrin homology domain	2/269	8.161641e-01	8.749868e-01	0	0	6.436008e-01	1.307409e-01	CDC42BPG;SPTBN1
InterPro_Domains_2019	Small GTP-binding protein domain	1/162	8.463667e-01	8.992646e-01	0	0	5.342160e-01	8.910861e-02	RAB34
InterPro_Domains_2019	Immunoglobulin subtype	3/460	9.001307e-01	9.479253e-01	0	0	5.610077e-01	5.902658e-02	CD4;SIGLEC11;LRIG2
InterPro_Domains_2019	EF-hand domain	1/228	9.286916e-01	9.694236e-01	0	0	3.776181e-01	2.793566e-02	PPP2R3B
InterPro_Domains_2019	WD40-repeat-containing domain	1/240	9.379969e-01	9.706229e-01	0	0	3.584379e-01	2.294312e-02	STXBP5L
InterPro_Domains_2019	Immunoglobulin V-set domain	2/402	9.464467e-01	9.709238e-01	0	0	4.266740e-01	2.348439e-02	CD4;SIGLEC11
InterPro_Domains_2019	Protein kinase domain	2/482	9.756077e-01	9.922847e-01	0	0	3.540932e-01	8.744243e-03	CDC42BPG;SCYL1
InterPro_Domains_2019	Immunoglobulin-like domain	3/689	9.865382e-01	9.948987e-01	0	0	3.693013e-01	5.005241e-03	CD4;SIGLEC11;LRIG2
InterPro_Domains_2019	Zinc finger C2H2-type	1/797	9.999113e-01	9.999113e-01	0	0	1.045524e-01	9.272144e-06	ZBTB44
