Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
InterPro_Domains_2019,Citron homology (CNH) domain,1/15,0.1586951669048575,0.363167785801501,0,0,6.18953634085213,11.393513467474346,CDC42BPG
InterPro_Domains_2019,Cytochrome b5-like heme/steroid binding domain,1/15,0.1586951669048575,0.363167785801501,0,0,6.18953634085213,11.393513467474346,PGRMC1
InterPro_Domains_2019,Dynamin-type guanine nucleotide-binding (G) domain,1/14,0.1489437612271327,0.363167785801501,0,0,6.665991902834008,12.693291695257216,MX1
InterPro_Domains_2019,OAR domain,1/16,0.1683353234133455,0.3709611756701503,0,0,5.776608187134503,10.292744964501676,DRGX
InterPro_Domains_2019,TRAM/LAG1/CLN8 homology domain,1/16,0.1683353234133455,0.3709611756701503,0,0,5.776608187134503,10.292744964501676,CERS6
Pfam_Domains_2019,DnaJ C,1/9,0.0984727480201038,0.3745738584166074,0,0,10.834978070175438,25.115213048021783,DNAJB1
Pfam_Domains_2019,SAM 1,2/62,0.1584984330984878,0.3745738584166074,0,0,2.894419970631424,5.331552184343757,SCML1;KAZN
Pfam_Domains_2019,Myotub-related,1/14,0.1489437612271327,0.3745738584166074,0,0,6.665991902834008,12.693291695257216,MTMR7
Pfam_Domains_2019,zf-RING 2,2/52,0.1194373510671306,0.3745738584166074,0,0,3.475066079295154,7.38438789725063,RNF181;RNF111
Pfam_Domains_2019,GAIN,1/11,0.1190091952358663,0.3745738584166074,0,0,8.667105263157895,18.448406065583505,ADGRB1
Pfam_Domains_2019,R3H,1/11,0.1190091952358663,0.3745738584166074,0,0,8.667105263157895,18.448406065583505,R3HDM4
Pfam_Domains_2019,HMG box 2,1/10,0.1087998652471074,0.3745738584166074,0,0,9.630604288499026,21.363041573292428,HMGB2
Pfam_Domains_2019,Insulin,1/10,0.1087998652471074,0.3745738584166074,0,0,9.630604288499026,21.363041573292428,INS
Pfam_Domains_2019,DnaJ,2/45,0.0938233847497095,0.3745738584166074,0,0,4.042208790082984,9.565244995544171,DNAJB1;DNAJB9
Pfam_Domains_2019,Hormone 1,1/6,0.0667710686239877,0.3745738584166074,0,0,17.33859649122807,46.92665820256889,CSH2
Pfam_Domains_2019,STAT int,1/7,0.0774597255870468,0.3745738584166074,0,0,14.44809941520468,36.95819709150496,STAT1
Pfam_Domains_2019,STAT bind,1/7,0.0774597255870468,0.3745738584166074,0,0,14.44809941520468,36.95819709150496,STAT1
Pfam_Domains_2019,SIX1 SD,1/7,0.0774597255870468,0.3745738584166074,0,0,14.44809941520468,36.95819709150496,SIX2
Pfam_Domains_2019,SAM 2,2/38,0.0701244218153624,0.3745738584166074,0,0,4.829906999510524,12.835401346585574,SAMD15;KAZN
Pfam_Domains_2019,SMC hinge,1/6,0.0667710686239877,0.3745738584166074,0,0,17.33859649122807,46.92665820256889,SMC1B
Pfam_Domains_2019,SMC N,1/6,0.0667710686239877,0.3745738584166074,0,0,17.33859649122807,46.92665820256889,SMC1B
Pfam_Domains_2019,ARID,1/15,0.1586951669048575,0.3745738584166074,0,0,6.18953634085213,11.393513467474346,ARID3B
Pfam_Domains_2019,LysM,1/5,0.0559591206675627,0.3745738584166074,0,0,21.67434210526316,62.49002924621723,LYSMD2
Pfam_Domains_2019,BTB 2,3/50,0.0195644856434964,0.3745738584166074,0,0,5.570702315948032,21.915361913574387,KCTD8;KCNC1;TNFAIP1
Pfam_Domains_2019,Folate rec,1/8,0.0880264908328033,0.3745738584166074,0,0,12.38345864661654,30.09325929045408,HHIPL1
Pfam_Domains_2019,Dynamin N,1/15,0.1586951669048575,0.3745738584166074,0,0,6.18953634085213,11.393513467474346,MX1
Pfam_Domains_2019,HLH,3/106,0.1220354977739212,0.3745738584166074,0,0,2.5347538448320304,5.331711020478506,NEUROD2;FIGLA;ID2
Pfam_Domains_2019,Cyt-b5,1/15,0.1586951669048575,0.3745738584166074,0,0,6.18953634085213,11.393513467474346,PGRMC1
Pfam_Domains_2019,TRAM LAG1 CLN8,1/16,0.1683353234133455,0.3745738584166074,0,0,5.776608187134503,10.292744964501676,CERS6
Pfam_Domains_2019,CH,2/66,0.1747222084008263,0.3745738584166074,0,0,2.7129680616740086,4.7329299915401934,CLMN;SPTBN1
Pfam_Domains_2019,Thyroglobulin 1,1/17,0.1778654944104995,0.3745738584166074,0,0,5.415296052631579,9.350741501291916,TACSTD2
Pfam_Domains_2019,OAR,1/15,0.1586951669048575,0.3745738584166074,0,0,6.18953634085213,11.393513467474346,DRGX
Pfam_Domains_2019,Kringle,1/18,0.1872869292083037,0.3745738584166074,0,0,5.096491228070176,8.537201041120829,PIK3IP1
Pfam_Domains_2019,GRAM,1/18,0.1872869292083037,0.3745738584166074,0,0,5.096491228070176,8.537201041120829,WBP2
Pfam_Domains_2019,SRCR,1/18,0.1872869292083037,0.3745738584166074,0,0,5.096491228070176,8.537201041120829,HHIPL1
InterPro_Domains_2019,Thyroglobulin type-1,1/17,0.1778654944104995,0.3842611133756576,0,0,5.415296052631579,9.350741501291916,TACSTD2
InterPro_Domains_2019,Kringle,1/18,0.1872869292083037,0.3842611133756576,0,0,5.096491228070176,8.537201041120829,PIK3IP1
InterPro_Domains_2019,CRIB domain,1/18,0.1872869292083037,0.3842611133756576,0,0,5.096491228070176,8.537201041120829,CDC42BPG
InterPro_Domains_2019,GRAM domain,1/18,0.1872869292083037,0.3842611133756576,0,0,5.096491228070176,8.537201041120829,WBP2
InterPro_Domains_2019,"Gap junction protein, cysteine-rich domain",1/21,0.2149110993818623,0.4124906584909939,0,0,4.331359649122807,6.659598986004063,GJD3
InterPro_Domains_2019,"Connexin, N-terminal",1/21,0.2149110993818623,0.4124906584909939,0,0,4.331359649122807,6.659598986004063,GJD3
InterPro_Domains_2019,WH2 domain,1/21,0.2149110993818623,0.4124906584909939,0,0,4.331359649122807,6.659598986004063,WASF1
InterPro_Domains_2019,Homeobox KN domain,1/20,0.205808517350167,0.4124906584909939,0,0,4.5595567867036015,7.207788723133502,MEIS3
InterPro_Domains_2019,Chromo domain,1/26,0.2588892401278591,0.4278863829891005,0,0,3.4642105263157896,4.681378053118732,CBX4
InterPro_Domains_2019,"TGF-beta, propeptide",1/23,0.2328058085397832,0.4278863829891005,0,0,3.937200956937799,5.738669666965405,BMP2
InterPro_Domains_2019,SRCR-like domain,1/26,0.2588892401278591,0.4278863829891005,0,0,3.4642105263157896,4.681378053118732,HHIPL1
InterPro_Domains_2019,SAP domain,1/23,0.2328058085397832,0.4278863829891005,0,0,3.937200956937799,5.738669666965405,MAMSTR
InterPro_Domains_2019,SRCR domain,1/25,0.2502943798441913,0.4278863829891005,0,0,3.608735380116959,4.998522652281446,HHIPL1
InterPro_Domains_2019,Keratin type II head,1/25,0.2502943798441913,0.4278863829891005,0,0,3.608735380116959,4.998522652281446,KRT85
InterPro_Domains_2019,"Cysteine-rich flanking region, C-terminal",2/83,0.2458258084049732,0.4278863829891005,0,0,2.141730570511774,3.0051308911539776,TPBG;LRIG2
InterPro_Domains_2019,Calponin homology domain,2/81,0.2373535790667902,0.4278863829891005,0,0,2.1961746500864328,3.1585479456992465,CLMN;SPTBN1
InterPro_Domains_2019,"Zinc finger, RING-type",5/290,0.2394984228561941,0.4278863829891005,0,0,1.526159147869674,2.181199546066284,RNF224;MUL1;RNF181;RNF5;RNF111
InterPro_Domains_2019,BRCT domain,1/26,0.2588892401278591,0.4278863829891005,0,0,3.4642105263157896,4.681378053118732,MDC1
Pfam_Domains_2019,Spectrin,1/22,0.2239098029974443,0.4338252433075483,0,0,4.124895572263993,6.172955612952667,SPTBN1
InterPro_Domains_2019,Marvel domain,1/28,0.275785748968882,0.4495685496889995,0,0,3.207277452891488,4.131393469602844,PLLP
Pfam_Domains_2019,MARVEL,1/25,0.2502943798441913,0.4586037967979218,0,0,3.608735380116959,4.998522652281446,PLLP
Pfam_Domains_2019,PID,1/26,0.2588892401278591,0.4586037967979218,0,0,3.4642105263157896,4.681378053118732,DAB2
Pfam_Domains_2019,Chromo,1/26,0.2588892401278591,0.4586037967979218,0,0,3.4642105263157896,4.681378053118732,CBX4
Pfam_Domains_2019,zf-CCHC,1/28,0.275785748968882,0.474964345446408,0,0,3.207277452891488,4.131393469602844,SF1
Pfam_Domains_2019,Thioredoxin,1/29,0.2840896149731391,0.4760420575225575,0,0,3.092575187969925,3.8918993191189672,TMX4
InterPro_Domains_2019,Serpin domain,1/38,0.3546851268840063,0.5024705964190089,0,0,2.3392603129445235,2.424701444092656,SERPINA9
InterPro_Domains_2019,"RING-type zinc-finger, LisH dimerisation motif",1/38,0.3546851268840063,0.5024705964190089,0,0,2.3392603129445235,2.424701444092656,RNF224
InterPro_Domains_2019,"Cadherin, C-terminal catenin-binding domain",1/37,0.3471966879479151,0.5024705964190089,0,0,2.4043615984405458,2.543487182604207,PCDHGB1
InterPro_Domains_2019,"K Homology domain, type 1",1/37,0.3471966879479151,0.5024705964190089,0,0,2.4043615984405458,2.543487182604207,SF1
InterPro_Domains_2019,"Zinc finger, CCHC-type",1/37,0.3471966879479151,0.5024705964190089,0,0,2.4043615984405458,2.543487182604207,SF1
InterPro_Domains_2019,GPS motif,1/36,0.3396217345173974,0.5024705964190089,0,0,2.473182957393484,2.670846729174745,ADGRB1
InterPro_Domains_2019,RGS domain,1/36,0.3396217345173974,0.5024705964190089,0,0,2.473182957393484,2.670846729174745,RGS2
InterPro_Domains_2019,K Homology domain,1/36,0.3396217345173974,0.5024705964190089,0,0,2.473182957393484,2.670846729174745,SF1
InterPro_Domains_2019,Forkhead-associated (FHA) domain,1/34,0.3242082922764751,0.5024705964190089,0,0,2.623338649654439,2.954847573739074,MDC1
InterPro_Domains_2019,"Transforming growth factor-beta, C-terminal",1/37,0.3471966879479151,0.5024705964190089,0,0,2.4043615984405458,2.543487182604207,BMP2
InterPro_Domains_2019,Chromo/chromo shadow domain,1/33,0.3163677790700116,0.5024705964190089,0,0,2.705455043859649,3.113572624302645,CBX4
InterPro_Domains_2019,Ubiquitin-conjugating enzyme E2,1/40,0.3694063851626362,0.5139359135689697,0,0,2.2190733243364824,2.209881758726268,UBE2E3
InterPro_Domains_2019,"Cadherin, cytoplasmic C-terminal domain",1/41,0.3766411388714628,0.5139359135689697,0,0,2.163486842105263,2.1125636215991794,PCDHGB1
InterPro_Domains_2019,PTB/PI domain,1/41,0.3766411388714628,0.5139359135689697,0,0,2.163486842105263,2.1125636215991794,DAB2
InterPro_Domains_2019,Cadherin-like,2/115,0.3800534486896583,0.5139359135689697,0,0,1.5327277688978986,1.4828273359774988,CLSTN1;PCDHGB1
Pfam_Domains_2019,TGF beta,1/37,0.3471966879479151,0.5235828063525807,0,0,2.4043615984405458,2.543487182604207,BMP2
Pfam_Domains_2019,KH 1,1/35,0.3319592714247864,0.5235828063525807,0,0,2.546052631578948,2.807641701885937,SF1
Pfam_Domains_2019,RGS,1/35,0.3319592714247864,0.5235828063525807,0,0,2.546052631578948,2.807641701885937,RGS2
Pfam_Domains_2019,zf-RING UBOX,1/38,0.3546851268840063,0.5235828063525807,0,0,2.3392603129445235,2.424701444092656,RNF224
Pfam_Domains_2019,Serpin,1/38,0.3546851268840063,0.5235828063525807,0,0,2.3392603129445235,2.424701444092656,SERPINA9
Pfam_Domains_2019,ubiquitin,1/42,0.3837932469354886,0.5287818068888954,0,0,2.11061189559264,2.021230206261856,UBL4B
Pfam_Domains_2019,Cadherin,2/114,0.3759720717341726,0.5287818068888954,0,0,1.546491504090623,1.512840491766481,CLSTN1;PCDHGB1
Pfam_Domains_2019,UQ con,1/40,0.3694063851626362,0.5287818068888954,0,0,2.2190733243364824,2.209881758726268,UBE2E3
Pfam_Domains_2019,Forkhead,1/49,0.4316215590198336,0.565937889317154,0,0,1.802174707602339,1.5141981744039323,FOXI2
Pfam_Domains_2019,C1 1,1/49,0.4316215590198336,0.565937889317154,0,0,1.802174707602339,1.5141981744039323,CDC42BPG
Pfam_Domains_2019,HMG box,1/50,0.4381454626971515,0.565937889317154,0,0,1.7653061224489797,1.4567382332945362,HMGB2
Pfam_Domains_2019,I-set,2/134,0.4551899411216593,0.5759546193784261,0,0,1.3108396742757975,1.0316839049617512,SIGLEC11;LRIG2
InterPro_Domains_2019,Fork head domain,1/49,0.4316215590198336,0.5771119721725865,0,0,1.802174707602339,1.5141981744039323,FOXI2
InterPro_Domains_2019,Leucine-rich repeat N-terminal domain,1/54,0.4635039241624182,0.5821869497231011,0,0,1.6317444554783185,1.2547142793983397,TPBG
InterPro_Domains_2019,Basic-leucine zipper domain,1/54,0.4635039241624182,0.5821869497231011,0,0,1.6317444554783185,1.2547142793983397,XBP1
InterPro_Domains_2019,"AGC-kinase, C-terminal",1/55,0.4696634216253589,0.5821869497231011,0,0,1.6014457439896037,1.210274949096491,CDC42BPG
InterPro_Domains_2019,High mobility group box domain,1/55,0.4696634216253589,0.5821869497231011,0,0,1.6014457439896037,1.210274949096491,HMGB2
InterPro_Domains_2019,Immunoglobulin I-set,2/134,0.4551899411216593,0.5821869497231011,0,0,1.3108396742757975,1.0316839049617512,SIGLEC11;LRIG2
InterPro_Domains_2019,"GPCR, rhodopsin-like, 7TM",9/728,0.4552867404911088,0.5821869497231011,0,0,1.0840055632823369,0.8529257771969796,GPR27;GPR173;P2RY11;GPR119;AVPR2;APLNR;TAAR2;OR11H7;GPR3
InterPro_Domains_2019,Tetratricopeptide repeat-containing domain,2/131,0.4436607329306845,0.5821869497231011,0,0,1.3415292149028446,1.090254251193035,TTC9;ST13
InterPro_Domains_2019,SH3 domain,3/225,0.4772393633086456,0.585479218904421,0,0,1.1689189189189189,0.8646926959934591,PACSIN3;FNBP1L;PRAM1
Pfam_Domains_2019,TSP 1,1/56,0.4757525071820591,0.5899331089057532,0,0,1.5722488038277511,1.1679568202903974,ADGRB1
InterPro_Domains_2019,Ubiquitin domain,1/58,0.4877226389022425,0.5922346329527229,0,0,1.5169282856263466,1.0891672476573997,UBL4B
InterPro_Domains_2019,"Protein-tyrosine phosphatase, catalytic",1/62,0.5108526187650047,0.6140551680104601,0,0,1.417169974115617,0.9518764344652382,MTMR7
InterPro_Domains_2019,"Cadherin, N-terminal",1/65,0.5275150229742049,0.6154341934699058,0,0,1.3505345394736843,0.8637720911808919,PCDHGB1
InterPro_Domains_2019,Immunoglobulin subtype 2,3/242,0.5257648950846842,0.6154341934699058,0,0,1.0848298589254637,0.6974383461572129,CD4;SIGLEC11;LRIG2
InterPro_Domains_2019,"Protein kinase C-like, phorbol ester/diacylglycerol-binding domain",1/64,0.5220246497354573,0.6154341934699058,0,0,1.3720412141464773,0.8918823163877584,CDC42BPG
InterPro_Domains_2019,Immunoglobulin,1/70,0.5540391535863947,0.640103488124087,0,0,1.2523518942283245,0.7395387408780902,CD4
Pfam_Domains_2019,Cadherin 2,1/65,0.5275150229742049,0.6412927730274648,0,0,1.3505345394736843,0.8637720911808919,PCDHGB1
InterPro_Domains_2019,"Intermediate filament, rod domain",1/74,0.5741867636684295,0.657002162274453,0,0,1.1834895457822638,0.6566006667069882,KRT85
Pfam_Domains_2019,ig,1/70,0.5540391535863947,0.6605851446607013,0,0,1.2523518942283245,0.7395387408780902,CD4
Pfam_Domains_2019,SH3 9,1/76,0.5839180735605497,0.6830739728444166,0,0,1.151812865497076,0.6196690914745303,PACSIN3
InterPro_Domains_2019,Tyrosine specific protein phosphatases domain,1/82,0.6118032841793891,0.6933770554033076,0,0,1.0661685076889755,0.5238560101704393,MTMR7
Pfam_Domains_2019,EF-hand 7,1/84,0.6206784653547323,0.7126308305924703,0,0,1.0403720143732826,0.4961972136206434,PPP2R3B
InterPro_Domains_2019,SPRY domain,1/92,0.6542040276442178,0.7344365970722823,0,0,0.9485251590514748,0.4024933788175478,ASH2L
InterPro_Domains_2019,B30.2/SPRY domain,1/96,0.6698433402742896,0.7449659578751445,0,0,0.9084025854108956,0.3640072848659933,ASH2L
Pfam_Domains_2019,SH3 1,1/101,0.6884056891491406,0.7487921531095916,0,0,0.8627631578947368,0.3221358767877156,FNBP1L
Pfam_Domains_2019,RRM 1,2/206,0.6857623513744323,0.7487921531095916,0,0,0.8450807635829662,0.3187848624508633,RBM38;RBM18
Pfam_Domains_2019,SH2,1/100,0.6847782792050449,0.7487921531095916,0,0,0.8715222399432926,0.3300107622445929,STAT1
InterPro_Domains_2019,Ion transport domain,1/106,0.7059287050488522,0.7778288509334575,0,0,0.8214703425229741,0.2860696789653777,KCNC1
InterPro_Domains_2019,SH2 domain,1/109,0.7159678790623377,0.7816530055818182,0,0,0.7985298895386614,0.2668047864679596,STAT1
InterPro_Domains_2019,RNA recognition motif domain,2/223,0.7269734148421771,0.7864530578747189,0,0,0.7793968146391054,0.2485226540059177,RBM38;RBM18
Pfam_Domains_2019,BTB,1/129,0.7747103770311989,0.8281386788954195,0,0,0.6730742872807017,0.1718129988744583,ZBTB44
Pfam_Domains_2019,Ras,1/136,0.7922705970534683,0.8325555426663566,0,0,0.6379467186484731,0.1485473495984684,RAB34
InterPro_Domains_2019,Pleckstrin homology domain,2/269,0.8161641294947684,0.8749867694583552,0,0,0.6436007853619099,0.1307409381373479,CDC42BPG;SPTBN1
InterPro_Domains_2019,Small GTP-binding protein domain,1/162,0.8463666795961288,0.8992645970708868,0,0,0.5342159747194072,0.089108605990839,RAB34
Pfam_Domains_2019,Pkinase,2/347,0.9096259918098436,0.939946858203505,0,0,0.4960990870203665,0.046991379631913,CDC42BPG;SCYL1
InterPro_Domains_2019,Immunoglobulin subtype,3/460,0.9001307334117209,0.9479252856282724,0,0,0.5610077264189307,0.059026577646019,CD4;SIGLEC11;LRIG2
InterPro_Domains_2019,EF-hand domain,1/228,0.9286915527246438,0.9694236383704614,0,0,0.3776180539454363,0.027935661025581,PPP2R3B
InterPro_Domains_2019,WD40-repeat-containing domain,1/240,0.9379968971241118,0.9706228761545156,0,0,0.3584379358437936,0.0229431240634774,STXBP5L
InterPro_Domains_2019,Immunoglobulin V-set domain,2/402,0.9464467245123886,0.970923794973916,0,0,0.4266740088105727,0.0234843920626954,CD4;SIGLEC11
InterPro_Domains_2019,Protein kinase domain,2/482,0.97560767325542,0.9922847274991023,0,0,0.3540932452276064,0.0087442432844209,CDC42BPG;SCYL1
InterPro_Domains_2019,Immunoglobulin-like domain,3/689,0.986538162069558,0.9948986549684524,0,0,0.3693013235635594,0.0050052405348324,CD4;SIGLEC11;LRIG2
Pfam_Domains_2019,zf-C2H2,1/675,0.9996292729266172,0.9996292729266172,0,0,0.1242711749700661,4.607923093956443e-05,ZBTB44
Pfam_Domains_2019,V-set,1/380,0.9879435601781572,0.9996292729266172,0,0,0.224413275933898,0.0027220675514294,SIGLEC11
InterPro_Domains_2019,Zinc finger C2H2-type,1/797,0.999911319727612,0.999911319727612,0,0,0.1045523670986511,9.272143527308838e-06,ZBTB44
