Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
InterPro_Domains_2019,FCH domain,2/23,0.0016197894958694,0.0459438461249524,0,0,37.95619047619048,243.8859486995755,PACSIN3;FNBP1L
InterPro_Domains_2019,F-BAR domain,2/25,0.001914326921873,0.0459438461249524,0,0,34.65217391304348,216.8667907992902,PACSIN3;FNBP1L
InterPro_Domains_2019,Neurotransmitter-gated ion-channel transmembrane domain,2/46,0.0063783787113196,0.0710543376598612,0,0,18.09454545454545,91.4650562908582,CHRNA2;HTR3A
InterPro_Domains_2019,Neurotransmitter-gated ion-channel ligand-binding domain,2/47,0.0066508440161801,0.0710543376598612,0,0,17.691555555555556,88.6879716765397,CHRNA2;HTR3A
InterPro_Domains_2019,"Transcription factor AP-2, C-terminal",1/5,0.0129337430598204,0.0710543376598612,0,0,97.76470588235294,425.072693906196,TFAP2B
InterPro_Domains_2019,Dynamin central domain,1/6,0.0155007440273006,0.0710543376598612,0,0,78.2078431372549,325.8817006096059,MX1
InterPro_Domains_2019,SMCs flexible hinge,1/6,0.0155007440273006,0.0710543376598612,0,0,78.2078431372549,325.8817006096059,SMC1B
InterPro_Domains_2019,"Pleckstrin homology domain, spectrin-type",1/6,0.0155007440273006,0.0710543376598612,0,0,78.2078431372549,325.8817006096059,SPTBN1
InterPro_Domains_2019,"RecF/RecN/SMC, N-terminal",1/6,0.0155007440273006,0.0710543376598612,0,0,78.2078431372549,325.8817006096059,SMC1B
InterPro_Domains_2019,Dynamin GTPase effector,1/7,0.0180611983617244,0.0710543376598612,0,0,65.16993464052288,261.5914254592524,MX1
InterPro_Domains_2019,GTPase effector domain,1/8,0.0206151221986894,0.0710543376598612,0,0,55.85714285714285,216.82236865801656,MX1
InterPro_Domains_2019,SH3 domain,3/225,0.0207241818174595,0.0710543376598612,0,0,5.44015444015444,21.088508749089105,PACSIN3;FNBP1L;PRAM1
InterPro_Domains_2019,Folate receptor-like,1/8,0.0206151221986894,0.0710543376598612,0,0,55.85714285714285,216.82236865801656,HHIPL1
InterPro_Domains_2019,"Dynamin, GTPase domain",1/7,0.0180611983617244,0.0710543376598612,0,0,65.16993464052288,261.5914254592524,MX1
InterPro_Domains_2019,Chromo domain subgroup,1/10,0.0257034430516592,0.0791515970282923,0,0,43.4400871459695,159.03982037824832,CBX4
InterPro_Domains_2019,Homeobox domain,3/247,0.0263838656760974,0.0791515970282923,0,0,4.944128471060555,17.971919868249397,CERS6;ALX3;DRGX
InterPro_Domains_2019,Dynamin-type guanine nucleotide-binding (G) domain,1/14,0.035802429669446,0.0979520471656489,0,0,30.06787330316742,100.11818602041404,MX1
InterPro_Domains_2019,ARID DNA-binding domain,1/15,0.0383110921224364,0.0979520471656489,0,0,27.9187675070028,91.07146109214372,ARID3B
InterPro_Domains_2019,OAR domain,1/16,0.040813352985687,0.0979520471656489,0,0,26.0562091503268,83.34719406663498,DRGX
InterPro_Domains_2019,TRAM/LAG1/CLN8 homology domain,1/16,0.040813352985687,0.0979520471656489,0,0,26.0562091503268,83.34719406663498,CERS6
